          Category;  Run Identifier;  Power (Watt)
openjdk-hotspot-vm;         default;        89.620
openjdk-hotspot-vm;         default;        87.490
openjdk-hotspot-vm;         default;        28.120
openjdk-hotspot-vm;         default;        58.770
openjdk-hotspot-vm;         default;        58.750
openjdk-hotspot-vm;         default;        81.820
openjdk-hotspot-vm;         default;        88.880
openjdk-hotspot-vm;         default;        89.050
openjdk-hotspot-vm;         default;        84.960
openjdk-hotspot-vm;         default;        88.400
openjdk-hotspot-vm;         default;        87.860
openjdk-hotspot-vm;         default;        67.190
openjdk-hotspot-vm;         default;        71.620
openjdk-hotspot-vm;         default;        46.890
openjdk-hotspot-vm;         default;        46.390
openjdk-hotspot-vm;         default;        88.050
openjdk-hotspot-vm;         default;        62.960
openjdk-hotspot-vm;         default;        74.560
openjdk-hotspot-vm;         default;        84.140
openjdk-hotspot-vm;         default;        44.940
openjdk-hotspot-vm;         default;        24.480
openjdk-hotspot-vm;         default;        23.910
openjdk-hotspot-vm;         default;        27.190
openjdk-hotspot-vm;         default;        26.190
openjdk-hotspot-vm;         default;        24.450
openjdk-hotspot-vm;         default;        24.520
openjdk-hotspot-vm;         default;        71.560
openjdk-hotspot-vm;         default;        84.940
openjdk-hotspot-vm;         default;        86.170
openjdk-hotspot-vm;         default;        43.510
openjdk-hotspot-vm;         default;        88.580
openjdk-hotspot-vm;         default;        81.840
openjdk-hotspot-vm;         default;        45.920
openjdk-hotspot-vm;         default;        52.380
openjdk-hotspot-vm;         default;        24.490
openjdk-hotspot-vm;         default;        24.630
openjdk-hotspot-vm;         default;        23.930
openjdk-hotspot-vm;         default;        23.800
openjdk-hotspot-vm;         default;        23.580
openjdk-hotspot-vm;         default;        21.940
openjdk-hotspot-vm;         default;        24.220
openjdk-hotspot-vm;         default;        76.710
openjdk-hotspot-vm;         default;        83.440
openjdk-hotspot-vm;         default;        70.040
openjdk-hotspot-vm;         default;        49.740
openjdk-hotspot-vm;         default;        24.730
openjdk-hotspot-vm;         default;        23.290
openjdk-hotspot-vm;         default;        22.850
openjdk-hotspot-vm;         default;        24.580
openjdk-hotspot-vm;         default;        23.840
openjdk-hotspot-vm;         default;        23.650
openjdk-hotspot-vm;         default;        42.870
openjdk-hotspot-vm;         default;        80.160
openjdk-hotspot-vm;         default;        81.460
openjdk-hotspot-vm;         default;        87.520
openjdk-hotspot-vm;         default;        87.110
openjdk-hotspot-vm;         default;        83.360
openjdk-hotspot-vm;         default;        82.820
openjdk-hotspot-vm;         default;        80.280
openjdk-hotspot-vm;         default;        83.240
openjdk-hotspot-vm;         default;        87.060
openjdk-hotspot-vm;         default;        86.930
openjdk-hotspot-vm;         default;        86.120
openjdk-hotspot-vm;         default;        87.340
openjdk-hotspot-vm;         default;        84.660
openjdk-hotspot-vm;         default;        86.990
openjdk-hotspot-vm;         default;        88.350
openjdk-hotspot-vm;         default;        90.410
openjdk-hotspot-vm;         default;        89.300
openjdk-hotspot-vm;         default;        89.500
openjdk-hotspot-vm;         default;        85.820
openjdk-hotspot-vm;         default;        84.370
openjdk-hotspot-vm;         default;        84.080
openjdk-hotspot-vm;         default;        87.830
openjdk-hotspot-vm;         default;        88.300
openjdk-hotspot-vm;         default;        86.310
openjdk-hotspot-vm;         default;        89.680
openjdk-hotspot-vm;         default;        87.460
openjdk-hotspot-vm;         default;        88.350
openjdk-hotspot-vm;         default;        87.430
openjdk-hotspot-vm;         default;        86.220
openjdk-hotspot-vm;         default;        86.210
openjdk-hotspot-vm;         default;        88.340
openjdk-hotspot-vm;         default;        88.080
openjdk-hotspot-vm;         default;        87.550
openjdk-hotspot-vm;         default;        86.860
openjdk-hotspot-vm;         default;        87.240
openjdk-hotspot-vm;         default;        87.620
openjdk-hotspot-vm;         default;        87.560
openjdk-hotspot-vm;         default;        86.840
openjdk-hotspot-vm;         default;        88.040
openjdk-hotspot-vm;         default;        87.890
openjdk-hotspot-vm;         default;        88.390
openjdk-hotspot-vm;         default;        90.000
openjdk-hotspot-vm;         default;        90.020
openjdk-hotspot-vm;         default;        90.480
openjdk-hotspot-vm;         default;        86.230
openjdk-hotspot-vm;         default;        87.980
openjdk-hotspot-vm;         default;        87.980
openjdk-hotspot-vm;         default;        88.370
openjdk-hotspot-vm;         default;        88.650
openjdk-hotspot-vm;         default;        89.240
openjdk-hotspot-vm;         default;        88.280
openjdk-hotspot-vm;         default;        87.830
openjdk-hotspot-vm;         default;        84.830
openjdk-hotspot-vm;         default;        89.600
openjdk-hotspot-vm;         default;        64.430
openjdk-hotspot-vm;         default;        44.740
openjdk-hotspot-vm;         default;        24.230
openjdk-hotspot-vm;         default;        22.310
openjdk-hotspot-vm;         default;        25.260
openjdk-hotspot-vm;         default;        25.640
openjdk-hotspot-vm;         default;        27.050
openjdk-hotspot-vm;         default;        25.720
openjdk-hotspot-vm;         default;        48.610
openjdk-hotspot-vm;         default;        82.470
openjdk-hotspot-vm;         default;        52.950
openjdk-hotspot-vm;         default;        23.820
openjdk-hotspot-vm;         default;        23.490
openjdk-hotspot-vm;         default;        22.790
openjdk-hotspot-vm;         default;        23.820
openjdk-hotspot-vm;         default;        23.440
openjdk-hotspot-vm;         default;        23.650
openjdk-hotspot-vm;         default;        25.030
openjdk-hotspot-vm;         default;        52.980
openjdk-hotspot-vm;         default;        74.910
openjdk-hotspot-vm;         default;        76.600
openjdk-hotspot-vm;         default;        81.260
openjdk-hotspot-vm;         default;        79.360
openjdk-hotspot-vm;         default;        80.690
openjdk-hotspot-vm;         default;        47.180
openjdk-hotspot-vm;         default;        84.130
openjdk-hotspot-vm;         default;        83.180
openjdk-hotspot-vm;         default;        44.000
openjdk-hotspot-vm;         default;        86.860
openjdk-hotspot-vm;         default;        87.050
openjdk-hotspot-vm;         default;        87.210
openjdk-hotspot-vm;         default;        89.370
openjdk-hotspot-vm;         default;        85.370
openjdk-hotspot-vm;         default;        88.410
openjdk-hotspot-vm;         default;        87.900
openjdk-hotspot-vm;         default;        86.260
openjdk-hotspot-vm;         default;        89.810
openjdk-hotspot-vm;         default;        88.040
openjdk-hotspot-vm;         default;        87.390
openjdk-hotspot-vm;         default;        86.810
openjdk-hotspot-vm;         default;        85.270
openjdk-hotspot-vm;         default;        88.390
openjdk-hotspot-vm;         default;        87.960
openjdk-hotspot-vm;         default;        87.850
openjdk-hotspot-vm;         default;        88.530
openjdk-hotspot-vm;         default;        90.500
openjdk-hotspot-vm;         default;        89.960
openjdk-hotspot-vm;         default;        89.450
openjdk-hotspot-vm;         default;        88.150
openjdk-hotspot-vm;         default;        87.870
openjdk-hotspot-vm;         default;        89.670
openjdk-hotspot-vm;         default;        88.220
openjdk-hotspot-vm;         default;        87.410
openjdk-hotspot-vm;         default;        87.850
openjdk-hotspot-vm;         default;        87.210
openjdk-hotspot-vm;         default;        87.650
openjdk-hotspot-vm;         default;        87.000
openjdk-hotspot-vm;         default;        87.830
openjdk-hotspot-vm;         default;        88.660
openjdk-hotspot-vm;         default;        88.780
openjdk-hotspot-vm;         default;        87.970
openjdk-hotspot-vm;         default;        89.190
openjdk-hotspot-vm;         default;        88.140
openjdk-hotspot-vm;         default;        88.410
openjdk-hotspot-vm;         default;        87.440
openjdk-hotspot-vm;         default;        88.600
openjdk-hotspot-vm;         default;        89.110
openjdk-hotspot-vm;         default;        87.060
openjdk-hotspot-vm;         default;        88.330
openjdk-hotspot-vm;         default;        88.290
openjdk-hotspot-vm;         default;        89.250
openjdk-hotspot-vm;         default;        90.200
openjdk-hotspot-vm;         default;        91.590
openjdk-hotspot-vm;         default;        88.320
openjdk-hotspot-vm;         default;        86.130
openjdk-hotspot-vm;         default;        87.540
openjdk-hotspot-vm;         default;        87.720
openjdk-hotspot-vm;         default;        89.390
openjdk-hotspot-vm;         default;        88.810
openjdk-hotspot-vm;         default;        88.200
openjdk-hotspot-vm;         default;        84.820
openjdk-hotspot-vm;         default;        85.590
openjdk-hotspot-vm;         default;        83.000
openjdk-hotspot-vm;         default;        86.300
openjdk-hotspot-vm;         default;        89.000
openjdk-hotspot-vm;         default;        89.540
openjdk-hotspot-vm;         default;        85.590
openjdk-hotspot-vm;         default;        88.040
openjdk-hotspot-vm;         default;        87.770
openjdk-hotspot-vm;         default;        89.480
openjdk-hotspot-vm;         default;        88.530
openjdk-hotspot-vm;         default;        88.010
openjdk-hotspot-vm;         default;        88.420
openjdk-hotspot-vm;         default;        87.790
openjdk-hotspot-vm;         default;        88.210
openjdk-hotspot-vm;         default;        89.930
openjdk-hotspot-vm;         default;        87.280
openjdk-hotspot-vm;         default;        88.210
openjdk-hotspot-vm;         default;        88.200
openjdk-hotspot-vm;         default;        88.070
openjdk-hotspot-vm;         default;        89.680
openjdk-hotspot-vm;         default;        87.740
openjdk-hotspot-vm;         default;        88.550
openjdk-hotspot-vm;         default;        88.650
openjdk-hotspot-vm;         default;        89.810
openjdk-hotspot-vm;         default;        91.680
openjdk-hotspot-vm;         default;        89.330
openjdk-hotspot-vm;         default;        89.020
openjdk-hotspot-vm;         default;        88.820
openjdk-hotspot-vm;         default;        87.540
openjdk-hotspot-vm;         default;        87.840
openjdk-hotspot-vm;         default;        89.130
