Running for 3600.0 seconds (3600 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0   core   psys   TCPU iwlwif INT340   SEN3 TCPU_P x86_pk acpitz   SEN2
15:25:03   0.0   0.0   0.0  99.9   0.0    1    477    148    0    0    0   2.28    0.67   0.08   1.54  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:04   0.0   0.0   0.0 100.0   0.0    1    167    107    0    0    0   1.89    0.55   0.05   1.29  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:05   0.0   0.0   0.0 100.0   0.0    1    130     81    0    0    0   1.70    0.49   0.05   1.16  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:06   0.0   0.0   0.0 100.0   0.0    1    139     82    0    0    0   1.70    0.48   0.04   1.18  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:25:07   0.2   0.0   0.0  99.7   0.0    1    212    123    0    0    0   3.63    1.01   0.06   2.56  42.05  20.00  31.05  42.00  44.00  43.00  31.05   0.00
15:25:08   0.0   0.0   0.0 100.0   0.0    1    146     91    0    0    1   1.86    0.54   0.06   1.26  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:09   0.0   0.0   0.0 100.0   0.0    1    148     84    0    0    1   1.62    0.46   0.05   1.10  44.05  20.00  31.05  44.00  44.00  43.00  31.05   0.00
15:25:10   0.0   0.0   0.0  99.9   0.0    1    203    105    0    0    1   2.27    0.65   0.09   1.52  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:25:11   0.0   0.0   0.0 100.0   0.0    1    190    101    0    0    0   1.59    0.45   0.05   1.09  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:25:12   0.0   0.0   0.0 100.0   0.0    2    152    100    0    0    0   1.99    0.57   0.06   1.36  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:13   0.0   0.0   0.0  99.9   0.0    1    140     83    0    0    0   3.85    1.07   0.05   2.73  42.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:14   0.0   0.0   0.0 100.0   0.0    1    176    100    0    0    0   1.81    0.53   0.05   1.23  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:15   0.0   0.0   0.0 100.0   0.0    1    159     85    0    0    0   1.37    0.38   0.04   0.94  42.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:16   0.0   0.0   0.0  99.9   0.1    1    171     98    1    0    0   2.28    0.64   0.05   1.58  40.05  20.00  31.05  40.00  40.00  43.00  31.05   0.00
15:25:17   0.0   0.0   0.0 100.0   0.0    1    138     83    0    0    0   3.24    0.90   0.06   2.29  43.05  20.00  31.05  44.00  44.00  43.00  31.05   0.00
15:25:18   0.0   0.0   0.0 100.0   0.0    1    146     80    0    0    0   1.57    0.45   0.05   1.06  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:19   0.0   0.0   0.0 100.0   0.0    1    172     92    0    0    0   1.37    0.40   0.04   0.93  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:25:20   0.0   0.0   0.0 100.0   0.0    1    132     77    0    0    0   1.72    0.50   0.06   1.17  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:21   0.0   0.0   0.0 100.0   0.0    1    129     70    0    0    0   1.45    0.42   0.04   0.99  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:22   0.0   0.0   0.0 100.0   0.0    1    307    211    0    0    0   2.57    0.71   0.15   1.71  42.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:23   0.0   0.0   0.0  99.9   0.0    1    185    102    0    0    0   4.46    1.15   0.06   3.24  44.05  20.00  31.05  44.00  44.00  43.00  31.05   0.00
15:25:24   0.0   0.0   0.0 100.0   0.0    1    166     92    0    0    0   1.97    0.52   0.06   1.38  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:25:25   0.0   0.0   0.0 100.0   0.0    1    133     82    0    0    0   2.00    0.53   0.06   1.41  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:25:26   0.0   0.0   0.0 100.0   0.0    1    136     78    0    0    0   1.59    0.46   0.06   1.08  44.05  20.00  31.05  44.00  44.00  43.00  31.05   0.00
15:25:27   0.0   0.0   0.0 100.0   0.0    1    167     88    0    0    0   1.48    0.43   0.06   1.00  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:25:28   0.0   0.0   0.0 100.0   0.0    1    143     82    0    0    0   1.79    0.52   0.05   1.21  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:25:29   0.0   0.0   0.0 100.0   0.0    1    123     71    0    0    0   1.42    0.41   0.04   0.96  43.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:25:30   0.0   0.0   0.0 100.0   0.0    1    142     85    0    0    0   1.77    0.52   0.06   1.20  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:31   0.0   0.0   0.0 100.0   0.0    1    171     89    0    0    0   1.41    0.40   0.05   0.96  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:25:32   0.0   0.0   0.0 100.0   0.0    1    134     79    0    0    0   1.64    0.47   0.06   1.11  42.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:33   0.0   0.0   0.0 100.0   0.0    1    431    118    0    0    0   4.72    1.34   0.07   3.31  42.05  20.00  31.05  42.00  43.00  43.00  31.05   0.00
15:25:34   0.0   0.0   0.0 100.0   0.0    1    166    101    0    0    0   2.07    0.61   0.07   1.39  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:35   0.0   0.0   0.0 100.0   0.0    1    163     88    0    0    0   1.41    0.41   0.05   0.95  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:36   0.0   0.0   0.0 100.0   0.0    1    138     81    0    0    0   1.72    0.50   0.05   1.17  44.05  20.00  31.05  44.00  44.00  43.00  31.05   0.00
15:25:37   0.0   0.0   0.0 100.0   0.0    1    148     86    0    0    0   1.86    0.54   0.06   1.27  42.05  20.00  31.05  42.00  43.00  43.00  31.05   0.00
15:25:38   0.0   0.0   0.0 100.0   0.0    1    152     95    0    0    0   4.11    1.15   0.05   2.91  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:25:39   0.0   0.0   0.0 100.0   0.0    1    168     90    0    0    0   1.34    0.39   0.05   0.90  42.05  20.00  31.05  42.00  43.00  43.00  31.05   0.00
15:25:40   0.0   0.0   0.0 100.0   0.0    1    152    141    0    0    0   2.08    0.61   0.06   1.41  44.05  20.00  31.05  44.00  44.00  43.00  31.05   0.00
15:25:41   0.0   0.0   0.0 100.0   0.0    1    126     79    0    0    0   2.00    0.58   0.05   1.36  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:42   0.0   0.0   0.0 100.0   0.0    1    145     91    0    0    0   1.83    0.53   0.05   1.24  42.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:43   0.0   0.0   0.0 100.0   0.0    1    160     90    0    0    0   1.44    0.40   0.05   1.00  42.05  20.00  31.05  44.00  44.00  43.00  31.05   0.00
15:25:44   0.0   0.0   0.0 100.0   0.0    1    164    100    0    0    0   2.21    0.65   0.05   1.51  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:45   0.0   0.0   0.0 100.0   0.0    1    124     79    0    0    0   1.75    0.51   0.05   1.19  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:25:46   0.0   0.0   0.0 100.0   0.0    1    135     85    0    0    0   1.68    0.49   0.06   1.13  44.05  20.00  31.05  44.00  44.00  43.00  31.05   0.00
15:25:47   0.0   0.0   0.1  99.9   0.0    1    336    237    0    0    0   2.71    0.75   0.15   1.81  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:25:48   0.0   0.0   0.0  99.9   0.1    1    189    120    2    0    2   4.50    1.16   0.05   3.29  44.05  20.00  31.05  44.00  44.00  43.00  31.05   0.00
15:25:49   0.0   0.0   0.0 100.0   0.0    1    128     76    0    0    0   1.71    0.45   0.05   1.22  43.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:25:50   0.0   0.0   0.0 100.0   0.0    1    154     91    0    0    0   1.88    0.50   0.06   1.32  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:25:51   0.0   0.0   0.0 100.0   0.0    1    172     92    0    0    0   1.52    0.43   0.05   1.03  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:25:52   0.0   0.0   0.0 100.0   0.0    1    133     77    0    0    0   1.58    0.44   0.04   1.10  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:25:53   0.0   0.0   0.0 100.0   0.0    1    124     81    0    0    0   3.99    1.14   0.04   2.81  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:25:54   0.0   0.0   0.0 100.0   0.0    1    201    130    0    0    0   2.33    0.66   0.06   1.60  43.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:25:55   0.0   0.0   0.0 100.0   0.0    1    221    126    0    0    0   1.58    0.47   0.06   1.05  42.05  20.00  32.05  42.00  43.00  43.00  31.05   0.00
15:25:56   0.0   0.0   0.0 100.0   0.0    1    132     73    0    0    0   1.55    0.45   0.05   1.06  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:25:57   0.0   0.0   0.0 100.0   0.0    1    159     89    0    0    0   1.83    0.53   0.06   1.25  42.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:25:58   0.0   0.0   0.0 100.0   0.0    1    138     84    0    0    0   1.76    0.51   0.05   1.20  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:25:59   0.0   0.0   0.0 100.0   0.0    1    172    100    0    0    0   3.90    1.08   0.05   2.76  44.05  20.00  31.05  44.00  44.00  43.00  31.05   0.00
15:26:00   0.0   0.0   0.0 100.0   0.0    1    159     89    0    0    0   1.67    0.48   0.06   1.13  44.05  20.00  31.05  44.00  44.00  43.00  31.05   0.00
15:26:01   0.0   0.0   0.0 100.0   0.0    1    140     82    0    0    0   1.72    0.49   0.05   1.18  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:26:02   0.0   0.0   0.0 100.0   0.0    1    142     84    0    0    0   1.65    0.48   0.06   1.11  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:03   0.0   0.0   0.0 100.0   0.0    1    164     87    0    0    0   1.46    0.42   0.04   1.00  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:04   0.0   0.0   0.1  99.9   0.0    1    472    143    0    0    0   2.37    0.68   0.07   1.61  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:05   0.0   0.0   0.0 100.0   0.0    1    146     93    0    0    0   4.21    1.21   0.06   2.94  43.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:26:06   0.0   0.0   0.0 100.0   0.0    1    138     82    0    0    0   1.51    0.44   0.05   1.03  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:07   0.0   0.0   0.0 100.0   0.0    1    170     92    0    0    0   1.43    0.41   0.05   0.97  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:08   0.0   0.0   0.0 100.0   0.0    1    133     73    0    0    0   1.64    0.48   0.06   1.11  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:26:09   0.0   0.0   0.0 100.0   0.0    1    128     76    0    0    0   1.57    0.44   0.04   1.09  41.05  20.00  31.05  41.00  41.00  43.00  31.05   0.00
15:26:10   0.0   0.0   0.0 100.0   0.0    1    196     90    0    0    0   1.98    0.57   0.09   1.32  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:11   0.0   0.0   0.0 100.0   0.0    1    176     90    0    0    0   1.40    0.41   0.05   0.94  43.05  20.00  31.05  43.00  44.00  43.00  31.05   0.00
15:26:12   0.0   0.0   0.0 100.0   0.0    1    164     92    0    0    0   2.15    0.62   0.06   1.46  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:26:13   0.0   0.0   0.0 100.0   0.0    1    118     71    0    0    0   1.53    0.44   0.05   1.04  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:26:14   0.0   0.0   0.0 100.0   0.0    1    172    100    0    0    0   1.73    0.50   0.05   1.18  43.05  20.00  31.05  43.00  42.00  43.00  31.05   0.00
15:26:15   0.0   0.0   0.0  99.9   0.0    1    166     98    0    0    0   3.95    1.10   0.05   2.79  42.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:16   0.0   0.0   0.0 100.0   0.0    1    141     80    0    0    0   1.55    0.45   0.04   1.05  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:17   0.0   0.0   0.0  99.9   0.0    1    130     72    0    0    0   1.46    0.41   0.05   1.00  43.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:26:18   0.0   0.0   0.0 100.0   0.0    1    141     85    0    0    0   1.67    0.48   0.05   1.14  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:26:19   0.0   0.0   0.0 100.0   0.0    1    174     94    0    0    0   1.47    0.42   0.05   1.01  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:26:20   0.0   0.0   0.0 100.0   0.0    1    140     88    0    0    0   3.95    1.11   0.05   2.79  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:26:21   0.0   0.0   0.0 100.0   0.0    1    130     71    0    0    0   1.52    0.44   0.05   1.03  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:26:22   0.0   0.0   0.0 100.0   0.0    1    348    238    0    0    0   3.15    0.88   0.15   2.12  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:26:23   0.0   0.0   0.0 100.0   0.0    1    148     85    0    0    0   1.61    0.43   0.05   1.14  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:26:24   0.0   0.0   0.0 100.0   0.0    1    170     90    0    0    0   2.02    0.52   0.06   1.44  43.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:26:25   0.0   0.0   0.0 100.0   0.0    1    143     87    0    0    0   4.55    1.19   0.06   3.31  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:26:26   0.0   0.0   0.0 100.0   0.0    1    132     79    0    0    0   1.61    0.46   0.05   1.09  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:26:27   0.0   0.0   0.0 100.0   0.0    1    169     89    0    0    0   1.47    0.43   0.05   0.99  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:26:28   0.0   0.0   0.0 100.0   0.0    1    146     81    0    0    0   1.61    0.47   0.06   1.08  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:26:29   0.0   0.0   0.0 100.0   0.0    1    130     76    0    0    0   1.65    0.48   0.05   1.12  42.05  20.00  32.05  42.00  43.00  43.00  31.05   0.00
15:26:30   0.0   0.0   0.0  99.9   0.0    1    140     90    0    0    0   3.87    1.07   0.06   2.74  43.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:26:31   0.0   0.0   0.0 100.0   0.0    1    172     89    0    0    0   1.41    0.40   0.04   0.97  43.05  20.00  31.05  43.00  44.00  43.00  31.05   0.00
15:26:32   0.0   0.0   0.0 100.0   0.0    1    142     79    0    0    0   1.56    0.45   0.05   1.06  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:33   0.0   0.0   0.0 100.0   0.0    1    110     64    0    0    0   1.42    0.41   0.04   0.98  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:34   0.0   0.0   0.1  99.9   0.0    1    465    158    0    0    0   2.51    0.72   0.07   1.72  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:26:35   0.0   0.0   0.0 100.0   0.0    1    166     88    0    0    0   1.39    0.40   0.05   0.95  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:36   0.0   0.0   0.0 100.0   0.0    1    142     76    0    0    0   1.50    0.43   0.05   1.03  44.05  20.00  31.05  44.00  44.00  43.00  31.05   0.00
15:26:37   0.0   0.0   0.0 100.0   0.0    1    146     90    0    0    0   1.91    0.54   0.05   1.32  42.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:38   0.0   0.0   0.0 100.0   0.0    1    146     84    0    0    0   1.65    0.48   0.05   1.12  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:26:39   0.0   0.0   0.0 100.0   0.0    1    174     96    0    0    0   1.64    0.47   0.05   1.12  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:26:40   0.0   0.0   0.0 100.0   0.0    1    136     81    0    0    0   1.48    0.43   0.05   1.00  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:26:41   0.0   0.0   0.0 100.0   0.0    1    136     81    0    0    0   3.96    1.11   0.06   2.79  44.05  20.00  31.05  44.00  44.00  43.00  31.05   0.00
15:26:42   0.0   0.0   0.0 100.0   0.0    1    156     95    0    0    0   1.71    0.49   0.06   1.16  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:43   0.0   0.0   0.0 100.0   0.0    1    148     84    0    0    0   1.37    0.40   0.04   0.93  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:44   0.0   0.0   0.0 100.0   0.0    1    164     98    0    0    0   1.80    0.52   0.06   1.23  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:26:45   0.0   0.0   0.0 100.0   0.0    1    135     83    0    0    0   3.71    1.04   0.05   2.63  42.05  20.00  31.05  44.00  44.00  43.00  31.05   0.00
15:26:46   0.0   0.0   0.0 100.0   0.0    1    152     89    0    0    0   1.69    0.49   0.05   1.16  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:47   0.0   0.0   0.1  99.9   0.0    1    335    238    0    0    0   2.61    0.72   0.16   1.74  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:48   0.0   0.0   0.0 100.0   0.0    1    133     78    0    0    0   1.89    0.50   0.04   1.35  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:49   0.0   0.0   0.0 100.0   0.0    1    136     80    0    0    0   1.95    0.51   0.05   1.39  44.05  20.00  31.05  44.00  44.00  43.00  31.05   0.00
15:26:50   0.0   0.0   0.0 100.0   0.0    1    134     81    0    0    0   1.85    0.50   0.05   1.30  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:51   0.0   0.0   0.0 100.0   0.0    1    186    103    0    0    0   4.07    1.12   0.05   2.89  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:26:52   0.0   0.0   0.0 100.0   0.0    1    156     82    0    0    0   1.55    0.45   0.05   1.05  42.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:53   0.0   0.0   0.0 100.0   0.0    1    110     73    0    0    0   1.83    0.53   0.04   1.26  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:26:54   0.1   0.0   0.0  99.9   0.0    2    185    115    0    0    0   1.97    0.57   0.07   1.33  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:26:55   0.0   0.0   0.0 100.0   0.0    1    205    103    0    0    0   1.63    0.47   0.06   1.10  42.05  20.00  32.05  42.00  43.00  43.00  31.05   0.00
15:26:56   0.0   0.0   0.0 100.0   0.0    1    150     83    0    0    0   3.79    1.06   0.05   2.68  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:26:57   0.0   0.0   0.0 100.0   0.0    1    132     76    0    0    0   1.70    0.50   0.05   1.15  43.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:26:58   0.0   0.0   0.0 100.0   0.0    1    150     86    0    0    0   1.65    0.47   0.05   1.13  42.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
15:26:59   0.0   0.0   0.0 100.0   0.0    1    178     93    0    0    0   1.51    0.43   0.05   1.03  42.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:27:00   0.0   0.0   0.0 100.0   0.0    1    150     85    0    0    0   1.62    0.47   0.06   1.08  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:27:01   0.0   0.0   0.0 100.0   0.0    1    128     71    0    0    0   1.46    0.43   0.05   0.98  43.05  20.00  32.05  43.00  42.00  43.00  31.05   0.00
15:27:02   0.0   0.0   0.0 100.0   0.0    1    153     89    0    0    0   1.59    0.45   0.05   1.09  42.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:27:03   0.0   0.0   0.0 100.0   0.0    1    164     89    0    0    0   1.44    0.40   0.04   1.00  44.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:27:04   0.0   0.0   0.1  99.9   0.0    1    458    115    0    0    0   2.07    0.61   0.07   1.39  44.05  20.00  32.05  44.00  44.00  43.00  31.05   0.00
15:27:05   0.0   0.0   0.0 100.0   0.0    1    136     79    0    0    0   1.75    0.51   0.04   1.20  43.05  20.00  32.05  43.00  43.00  43.00  31.05   0.00
15:27:06   0.0   0.0   0.0 100.0   0.0    1    150     84    0    0    0   1.58    0.45   0.05   1.08  43.05  20.00  32.05  42.00  42.00  43.00  31.05   0.00
